Longitude,Latitude,Year,Month,Avg Capacity (1000 m3/d),Avg Throughput (1000 m3/d),Avg Throughput (GJ/d)
-110.028,50.6608,2011,11,214277.0,113011.37674365334,4271830.040910096
-110.028,50.6608,2011,12,214277.0,133995.58360557418,5065033.060290704
-110.028,50.6608,2012,1,214277.0,141981.51708011611,5366901.345628389
-110.028,50.6608,2012,2,214277.0,135288.58652685862,5113908.570715256
-110.028,50.6608,2012,3,214277.0,118017.40009722258,4461057.7236750135
-110.028,50.6608,2012,4,205859.0,119389.27229378333,4512914.492705009
-110.028,50.6608,2012,5,205859.0,115502.41997469678,4365991.475043538
-110.028,50.6608,2012,6,205859.0,113871.46261384667,4304341.286803404
-110.028,50.6608,2012,7,205859.0,113072.83936928064,4274153.328158808
-110.028,50.6608,2012,8,205859.0,115125.90120722904,4351759.065633258
-110.028,50.6608,2012,9,205859.0,113080.46526376,4274441.586970128
-110.028,50.6608,2012,10,205859.0,115372.91084859033,4361096.030076714
-110.028,50.6608,2012,11,187200.0,104308.34175094,3942855.318185532
-110.028,50.6608,2012,12,187200.0,120610.36807964838,4559071.913410709
-110.028,50.6608,2013,1,187200.0,129031.53994566451,4877392.209946118
-110.028,50.6608,2013,2,187200.0,132226.87482749284,4998175.8684792295
-110.028,50.6608,2013,3,187200.0,113799.1837019742,4301609.143934624
-110.028,50.6608,2013,4,185862.0,99094.47190627667,3745771.038057258
-110.028,50.6608,2013,5,185862.0,104149.81325652581,3936862.9410966756
-110.028,50.6608,2013,6,185862.0,103943.2238347,3929053.86095166
-110.028,50.6608,2013,7,185862.0,94007.01327864839,3553465.1019329093
-110.028,50.6608,2013,8,185862.0,98036.85371050968,3705793.0702572656
-110.028,50.6608,2013,9,185862.0,108163.96378075666,4088597.830912602
-110.028,50.6608,2013,10,185862.0,114039.1092669871,4310678.330292112
-110.028,50.6608,2013,11,131590.0,125788.99648947666,4754824.067302218
-110.028,50.6608,2013,12,131590.0,141098.32259738387,5333516.59418111
-110.028,50.6608,2014,1,131590.0,154287.32516562258,5832060.891260534
-110.028,50.6608,2014,2,131590.0,163788.76120867502,6191215.173687914
-110.028,50.6608,2014,3,131590.0,155379.19042407096,5873333.398029882
-110.028,50.6608,2014,4,155738.0,117465.59559719333,4440199.513573908
-110.028,50.6608,2014,5,155738.0,118499.239311,4479271.2459558
-110.028,50.6608,2014,6,155738.0,119978.82608459001,4535199.625997501
-110.028,50.6608,2014,7,155738.0,118728.64063660645,4487942.616063723
-110.028,50.6608,2014,8,155738.0,120017.1822245129,4536649.488086587
-110.028,50.6608,2014,9,155738.0,116854.59671879333,4417103.755970388
-110.028,50.6608,2014,10,155738.0,122414.3880138871,4627263.866924932
-110.028,50.6608,2014,11,128320.0,134813.26648542334,5095941.473149002
-110.028,50.6608,2014,12,128320.0,135131.86874114515,5107984.638415286
-110.028,50.6608,2015,1,128320.0,138579.94969151614,5238322.09833931
-110.028,50.6608,2015,2,128320.0,138884.0161728893,5249815.811335214
-110.028,50.6608,2015,3,128320.0,129200.66134716451,4883784.998922818
-110.028,50.6608,2015,4,127263.0,118143.84421640333,4465837.3113800455
-110.028,50.6608,2015,5,127263.0,113914.02623089355,4305950.1915277755
-110.028,50.6608,2015,6,127263.0,119094.06034269332,4501755.480953808
-110.028,50.6608,2015,7,127263.0,120421.67174045162,4551939.19178907
-110.028,50.6608,2015,8,127263.0,119588.32629756452,4520438.734047939
-110.028,50.6608,2015,9,127263.0,121080.07837549334,4576826.962593648
-110.028,50.6608,2015,10,127263.0,120112.76688461613,4540262.588238489
-110.028,50.6608,2015,11,121287.0,123533.50266369666,4669566.400687734
-110.028,50.6608,2015,12,121287.0,120636.45443929355,4560057.977805296
-110.028,50.6608,2016,1,121287.0,131804.99967640967,4982228.987768286
-110.028,50.6608,2016,2,121287.0,130267.35193373449,4924105.903095163
-110.028,50.6608,2016,3,121287.0,123958.97025018063,4685649.075456828
-110.028,50.6608,2016,4,117760.0,121472.76726399,4591670.602578822
-110.028,50.6608,2016,5,117760.0,127089.42773052258,4803980.368213753
-110.028,50.6608,2016,6,117760.0,128170.85561585,4844858.34227913
-110.028,50.6608,2016,7,117760.0,128136.21264579354,4843548.838010996
-110.028,50.6608,2016,8,117760.0,121608.66507029677,4596807.539657217
-110.028,50.6608,2016,9,117760.0,127240.64411300333,4809696.347471525
-110.028,50.6608,2016,10,117760.0,126978.81675244194,4799799.273242305
-110.028,50.6608,2016,11,140856.0,115524.41584723334,4366822.919025419
-110.028,50.6608,2016,12,140856.0,124051.57322264193,4689149.467815865
-110.028,50.6608,2017,1,140856.0,122304.40450186774,4623106.4901706
-110.028,50.6608,2017,2,140856.0,119063.06227900715,4500583.75414647
-110.028,50.6608,2017,3,140856.0,120679.05612395484,4561668.321485492
-110.028,50.6608,2017,4,120800.0,114286.64544182,4320035.197700796
-110.028,50.6608,2017,5,120800.0,114989.98341914192,4346621.373243565
-110.028,50.6608,2017,6,120800.0,115347.22116562001,4360124.960060435
-110.028,50.6608,2017,7,120800.0,108411.46449552258,4097953.3579307534
-110.028,50.6608,2017,8,120800.0,110083.52804081613,4161157.3599428497
-110.028,50.6608,2017,9,120800.0,116666.59415457667,4409997.259042998
-110.028,50.6608,2017,10,120800.0,118390.3137264742,4475153.858860725
-110.028,50.6608,2017,11,148773.0,135858.61345084332,5135455.588441878
-110.028,50.6608,2017,12,148773.0,135861.83549061936,5135577.381545411
-110.028,50.6608,2018,1,148773.0,142399.72806582903,5382709.720888337
-110.028,50.6608,2018,2,148773.0,144513.55896874287,5462612.529018479
-110.028,50.6608,2018,3,148773.0,138386.49864558387,5231009.648803069
-110.028,50.6608,2018,4,112434.0,127914.95650268668,4835185.355801555
-110.028,50.6608,2018,5,112434.0,118501.37877193549,4479352.117579161
-110.028,50.6608,2018,6,112434.0,117467.60791541,4440275.579202498
-110.028,50.6608,2018,7,112434.0,119677.29858598387,4523801.88655019
-110.028,50.6608,2018,8,112434.0,116688.1836055,4410813.3402879
-110.028,50.6608,2018,9,112434.0,110398.65523472667,4173069.167872668
-110.028,50.6608,2018,10,112434.0,115221.11808339355,4355358.263552276
-110.028,50.6608,2018,11,134400.0,118200.63914476334,4467984.1596720535
-110.028,50.6608,2018,12,134400.0,124594.19324251612,4709660.50456711
-110.028,50.6608,2019,1,134400.0,132256.67454946128,4999302.2979696365
-110.028,50.6608,2019,2,134400.0,118025.39308677857,4461359.858680231
-110.028,50.6608,2019,3,134400.0,126381.4238105871,4777217.820040192
-110.028,50.6608,2019,4,113300.0,116832.5914486,4416271.95675708
-110.028,50.6608,2019,5,113300.0,110907.32887099677,4192297.031323678
-110.028,50.6608,2019,6,113300.0,113251.29881681333,4280899.095275544
-110.028,50.6608,2019,7,113300.0,112786.97453715483,4263347.637504453
-110.028,50.6608,2019,8,113300.0,113169.88257516452,4277821.561341219
-110.028,50.6608,2019,9,113300.0,110899.02747449333,4191983.238535848
-110.028,50.6608,2019,10,113300.0,103575.73516473548,3915162.789227001
-110.028,50.6608,2019,11,141400.0,110361.58350682,4171667.856557796
-110.028,50.6608,2019,12,141400.0,113040.38756333549,4272926.649894081
-110.028,50.6608,2020,1,141400.0,105981.25681723226,4006091.507691379
-110.028,50.6608,2020,2,141400.0,114966.82072820344,4345745.82352609
-110.028,50.6608,2020,3,141400.0,101871.7823781355,3850753.373893521
-110.028,50.6608,2020,4,116200.0,100775.47181928334,3809312.8347689095
-110.028,50.6608,2020,5,116200.0,103802.56371433548,3923736.908401881
-110.028,50.6608,2020,6,116200.0,102025.87589282001,3856578.1087485957
-110.028,50.6608,2020,7,116200.0,101173.06263071291,3824341.7674409477
-110.028,50.6608,2020,8,116200.0,96295.45395068388,3639968.1593358503
-110.028,50.6608,2020,9,116200.0,85820.51759184999,3244015.56497193
-110.028,50.6608,2020,10,116200.0,100420.38375682903,3795890.506008137
-110.028,50.6608,2020,11,129528.3597883598,108248.27013201667,4091784.6109902295
-110.028,50.6608,2020,12,129528.3597883598,124937.15033807419,4722624.282779205
-110.028,50.6608,2021,1,129528.3597883598,127089.97433650322,4804001.029919822
-110.028,50.6608,2021,2,129528.3597883598,125486.73323965,4743398.516458769
-110.028,50.6608,2021,3,129528.3597883598,111321.15054192903,4207939.490484918
-110.028,50.6608,2021,4,139900.0,108794.96304793666,4112449.603212006
-110.028,50.6608,2021,5,139900.0,105808.09178703226,3999545.8695498197
-110.028,50.6608,2021,6,139900.0,111958.34949822,4232025.611032716
-110.028,50.6608,2021,7,139900.0,117411.09072195805,4438139.229290014
-110.028,50.6608,2021,8,139900.0,114851.58744827096,4341390.005544642
-110.028,50.6608,2021,9,139900.0,119334.27214045334,4510835.486909135
-110.028,50.6608,2021,10,139900.0,119857.0140924258,4530595.132693696
-110.028,50.6608,2021,11,125140.0,124075.68280226,4690060.809925428
-110.028,50.6608,2021,12,125140.0,121848.88584077096,4605887.884781143
-110.028,50.6608,2022,1,125140.0,128974.69401139677,4875243.433630798
-110.028,50.6608,2022,2,125140.0,134782.404439575,5094774.887815935
-110.028,50.6608,2022,3,125140.0,128627.11434585162,4862104.922273191
-110.028,50.6608,2022,4,124368.0,135694.375224,5129247.383467199
-110.028,50.6608,2022,5,124368.0,128310.18803861935,4850125.107859812
-110.028,50.6608,2022,6,124368.0,128968.16376778,4874996.590422084
-110.028,50.6608,2022,7,124368.0,125252.67979579678,4734551.296281118
-110.028,50.6608,2022,8,124368.0,122442.64310330969,4628331.909305105
-110.028,50.6608,2022,9,124368.0,126264.31831985334,4772791.232490456
-110.028,50.6608,2022,10,124368.0,126769.8330446129,4791899.689086367
-110.028,50.6608,2022,11,140164.0,119458.56478777,4515533.748977706
-110.028,50.6608,2022,12,140164.0,139590.7976819226,5276532.152376673
-110.028,50.6608,2023,1,140164.0,130075.24252865805,4916844.167583275
-110.028,50.6608,2023,2,140164.0,127748.47477316429,4828892.34642561
-110.028,50.6608,2023,3,140164.0,118088.14573216128,4463731.908675697
-110.028,50.6608,2023,4,145190.0,111437.27183665667,4212328.875425622
-110.028,50.6608,2023,5,145190.0,116146.49048318388,4390337.34026435
-110.028,50.6608,2023,6,145190.0,117695.33006191667,4448883.476340449
-110.028,50.6608,2023,7,145190.0,125686.80302216452,4750961.154237818
-110.028,50.6608,2023,8,145190.0,116243.83547092581,4394016.980800995
-110.028,50.6608,2023,9,145190.0,117786.65018058334,4452335.37682605
